"X","Y"
"681","152"
"549","935"
"27","887.5"
"185","172"
"182","1036.5"
"355.5","1030.5"
"42","950.5"
"307.5","1024.5"
"620","1045.5"
"421.5","1040.5"
"772.5","132"
"478.5","1178"
"86","5.5"
"276","439.5"
"280","169.5"
"140","495.5"
"574.5","1139"
"480","1168"
"387","332"
"292","740.5"
"666.5","1186"
"692","250.5"
"577","1127.5"
"472.5","1131"
"740","315.5"
"716.5","39"
"50","228"
"259.5","1017"
"24.5","853"
"730","206"
"89","916.5"
"271.5","204.5"
"192","366.5"
"486.5","444"
"196","252.5"
"211.5","1131"
"711.5","1174.5"
"57","33.5"
"412.5","147.5"
"376","1169.5"
"210.5","124.5"
"323.5","267.5"
"422","1132.5"
"298.5","1166.5"
"286.5","55.5"
"641.5","241.5"
"240.5","1179"
"439.5","246.5"
"610","1140"
"34.5","930"
"54","603"
"12","66"
"703.5","1130"
"683","542"
"552.5","1040"
"196","995.5"
"53","648.5"
"681.5","1156.5"
"105.5","567"
"388.5","1132"
"140","1042"
"502","749"
"725","265"
"151.5","140"
"465","485"
"494","506"
"471","623.5"
"123.5","839"
"690.5","584"
"404.5","1094"
"671.5","145.5"
"17","1126.5"
"757.5","383"
"83.5","933.5"
"645","1152.5"
"712.5","293.5"
"751","71.5"
"216.5","204"
"56","166.5"
"96","1012"
"285","39.5"
"503","455.5"
"726.5","964"
"653.5","53.5"
"496.5","868.5"
"484.5","1157"
"401","953"
"206.5","173.5"
"704","487"
"394","1048.5"
"734.5","282.5"
"38.5","983.5"
"263.5","1033.5"
"739","395"
"277","287"
"688","89.5"
"71","1142"
"459.5","864"
"639.5","255"
"87","882.5"
"224","115.5"
"103","1165.5"
"117.5","833.5"
"409.5","365"
"372","1169.5"
"135.5","1036"
"550.5","1036.5"
"259.5","566"
"221.5","1168"
"491","712"
"518.5","318.5"
"518.5","404"
"337.5","853"
"93.5","397"
"698.5","354.5"
"389.5","414.5"
"460.5","307"
"232.5","1058.5"
"84","384"
"739.5","1053.5"
"526","1163.5"
"761","960.5"
"706.5","608.5"
"265.5","304.5"
"708.5","126.5"
"486","1144.5"
"208","1121.5"
"116","795.5"
"15.5","1059.5"
"200.5","232.5"
"4","1071.5"
"200","1026"
"482.5","1069.5"
"116.5","498.5"
"266","301"
"676.5","508"
"760","538.5"
"298.5","500.5"
"741.5","534.5"
"412.5","973"
"649.5","1142.5"
"126.5","993.5"
"62.5","1093.5"
"15.5","17.5"
"651","1101"
"464","1177"
"75.5","745"
"405","946.5"
"168","971.5"
"764.5","199.5"
"42","1004.5"
"33.5","859"
"269.5","967.5"
"717","39.5"
"715.5","683"
"239.5","1107"
"524.5","1085.5"
"248","1048"
"90.5","586"
"21","1039"
"64.5","367"
"589.5","373"
"633.5","240.5"
"470","1027"
"517.5","537"
"86","410.5"
"302","585.5"
"238.5","217"
"462.5","88.5"
"492","900"
"147.5","1104.5"
"188.5","356.5"
"253.5","1080"
"701","1146"
"376","969"
"281","775.5"
"301.5","1104.5"
"460","1173.5"
"641","802.5"
"545.5","1158"
"277.5","928"
"514.5","853.5"
"688","672.5"
"197","405"
"277","1027.5"
"684","1103"
"133.5","765.5"
"510.5","1041.5"
"590","375"
"299.5","458"
"103","980"
"102.5","347"
"384.5","483"
"478","310.5"
"45.5","927.5"
"432","868"
"150.5","142.5"
"664.5","112.5"
"203","1167.5"
"611.5","215.5"
"391.5","1147"
"370","1056"
"290.5","1126.5"
"163.5","328"
"75.5","22.5"
"613","193.5"
"241.5","579"
"144.5","444.5"
"18.5","1176.5"
"148","545.5"
"597.5","353.5"
"4.5","167"
"511.5","192"
"652","1134"
"325","598"
"131.5","501.5"
"12.5","996"
"118","506.5"
"415","1163"
"304","1173.5"
"0.5","1059.5"
"166","327"
"421.5","304"
"233.5","649.5"
"534.5","437.5"
"133.5","743.5"
"387","501"
"564","934"
"676","532"
"277.5","892.5"
"391","1178.5"
"34","1105"
"168.5","91.5"
"393","883.5"
"168","398"
"654.5","516.5"
"421","822.5"
"64.5","1154.5"
"433","503.5"
"468.5","668.5"
"543","627"
"142.5","307.5"
"449","1007"
"296","1100.5"
"280.5","987.5"
"467.5","1136.5"
"711.5","150.5"
"574.5","357.5"
"8.5","776"
"762","1015"
"302","468.5"
"510.5","1185.5"
"458","647.5"
"239","525.5"
"486","666.5"
"540.5","98"
"717.5","622.5"
"161","1183"
"461.5","1013.5"
"52.5","1120.5"
"674.5","32"
"567.5","912"
"450.5","1180"
"491.5","274.5"
"99","1024.5"
"543.5","1132.5"
"527.5","398"
"610.5","451.5"
"418","715"
"332.5","352.5"
"560","755.5"
"508","1186"
"207.5","1060"
"466.5","455.5"
"612.5","462"
"766","505.5"
"403","887.5"
"451.5","1173.5"
"394","416.5"
"418","815"
"439.5","496"
"487","278"
"727.5","536"
"231.5","1012"
"710","561.5"
"339.5","899.5"
"64.5","1167.5"
"701.5","105"
"641.5","338.5"
"488","617"
"336.5","522.5"
"397.5","1158.5"
"295.5","648"
"113","452"
"588","867"
"147","1115.5"
"755","518.5"
"388.5","939"
"460","583"
"91.5","1143"
"448.5","428.5"
"542.5","488.5"
"155","882"
"67.5","1099.5"
"161","1073.5"
"11","78"
"312.5","857"
"131","88"
"736","517"
"36","1001"
"163","884"
"44.5","986.5"
"135","968.5"
"528.5","150.5"
"371","885"
"715.5","1024"
"472","258"
"605","1105"
"317.5","961"
"498.5","884"
"391","1123"
"757","398.5"
"166.5","390"
"112.5","285.5"
"132","147"
"229","1020"
"455.5","708.5"
"200","1054"
"690","248"
"103.5","505"
"643","1174.5"
"576.5","1041.5"
"697","22"
"504","1005"
"210.5","371"
"195.5","200"
"331","384"
"89.5","1076"
"457","149"
"479","888"
"476.5","1100.5"
"500","889"
"267","334.5"
"329","1146"
"85.5","821.5"
"537","506"
"388.5","1093"
"265","120"
"7.5","292.5"
"541.5","518.5"
"177.5","174.5"
"564.5","336.5"
"480.5","1015.5"
"726.5","1065.5"
"646.5","1030.5"
"189.5","93.5"
"115.5","505"
"762","535.5"
"591.5","357"
"138","550"
"239","1125"
"199.5","521"
"175","173.5"
"676.5","553"
"374.5","754.5"
"616.5","408"
"21.5","246"
"695.5","71.5"
"564.5","399"
"84.5","885"
"262","180.5"
"78.5","1135"
"501","185"
"416","288.5"
"203.5","302.5"
"529","1023"
"269","852"
"464.5","650"
"629.5","829.5"
"478.5","1032.5"
"320.5","1166"
"79","760.5"
"230.5","214"
"338.5","1068"
"520","518"
"61","1120.5"
"41","939.5"
"444.5","376.5"
"191.5","997"
"296.5","477.5"
"649","789"
"371","1013.5"
"651.5","597"
"279.5","1018.5"
"304.5","53.5"
"236","1003.5"
"536.5","1131.5"
"190.5","38.5"
"482","597"
"499","798.5"
"739","959.5"
"739","1181"
"295.5","1031.5"
"16","966.5"
"735.5","635.5"
"275.5","1185"
"606","213"
"308","444"
"367","889.5"
"131.5","1142.5"
"42","30"
"260.5","1072"
"167.5","146"
"245.5","523.5"
"35.5","1152.5"
"774","93.5"
"449.5","918"
"212.5","372.5"
"417","1180"
"538.5","684.5"
"433","547.5"
"526","646.5"
"602.5","416"
"262.5","1003.5"
"290.5","836.5"
"268.5","878.5"
"482.5","506"
"418","370"
"538","575"
"697","287"
"442.5","14"
"530","687"
"476.5","1182.5"
"446","1038"
"451.5","381"
"340","983"
"765","252"
"171.5","577.5"
"227.5","564.5"
"92","412"
"671.5","22.5"
"519","108.5"
"104","820"
"518","822"
"31.5","877.5"
"25.5","992"
"45","1026"
"32.5","70.5"
"284","1053.5"
"168","1080"
"474","213.5"
"445","213"
"87.5","1073.5"
"215.5","696"
"543.5","755"
"396.5","442"
"187.5","660.5"
"52","1009.5"
"618.5","1181.5"
"197","394"
"624.5","1168.5"
"413","1007.5"
"484.5","968.5"
"770","973.5"
"515.5","884"
"69","970.5"
"58.5","842"
"491.5","686.5"
"300","1144.5"
"449","631.5"
"529.5","1018.5"
"31","1089"
"90","1017"
"174.5","687.5"
"601","889"
"763.5","276.5"
"338.5","372"
"82","378"
"35","284"
"189","130.5"
"53","168"
"461.5","860"
"445.5","780"
"360","1091"
"35","127"
"697.5","97"
"7.5","844.5"
"80","1130.5"
"217","149.5"
"512","473.5"
"377","823.5"
"330.5","603.5"
"295","246.5"
"253","1093.5"
"97.5","1134"
"176","1108"
"716.5","657"
"614","442.5"
"318.5","1043"
"620.5","215.5"
"706.5","524"
"37","102.5"
"176","815.5"
"121","1131.5"
"424","1165"
"113.5","804"
"433.5","1114.5"
"108","787"
"83","1070.5"
"165","715"
"162","137"
"477","901.5"
"351.5","834"
"218","249.5"
"30","896"
"669","61.5"
"258","176.5"
"640.5","1019.5"
"226","1080"
"1.5","981.5"
"709","480.5"
"338.5","1183"
"282","762.5"
"468","1160"
"514.5","512.5"
"567.5","927"
"1","77.5"
"103","424"
"16.5","825.5"
"325.5","534"
"397","928.5"
"223","117"
"45","629"
"398.5","990"
"736","1136.5"
"619","23"
"738.5","333.5"
"287.5","1131"
"744.5","466.5"
"652.5","63"
"761","532"
"682.5","105"
"282","1024"
"570.5","400"
"407","939.5"
"496.5","838"
"766.5","529"
"638.5","206.5"
"450.5","934.5"
"474","849"
"395","1186"
"369","1037"
"249.5","531.5"
"353","696.5"
"43","1017"
"551.5","747"
"656","1138.5"
"271","381.5"
"324.5","700.5"
"57.5","509"
"305","594"
"248","558"
"16","24.5"
"300.5","516.5"
"311.5","1132.5"
"11.5","844.5"
"751","302.5"
"268","987.5"
"40","90.5"
"190","212"
"395.5","81"
"603","1138.5"
"680","377"
"20","1182.5"
"140","990.5"
"67","342.5"
"635.5","154"
"494","246"
"399.5","1053"
"278.5","1170.5"
"127.5","994"
"130.5","839"
"721.5","595"
"427.5","498"
"224.5","967.5"
"43.5","157"
"202.5","1037"
"37.5","813.5"
"246","1142"
"265","789"
"352.5","739.5"
"134.5","5.5"
"621","457"
"245.5","626.5"
"403","299.5"
"489","625"
"432","1008.5"
"319","988.5"
"1.5","919.5"
"753","1065"
"519","458"
"723","547.5"
"146.5","1038.5"
"487","436.5"
"434.5","658.5"
"187.5","688.5"
"135.5","987"
"481.5","1130"
"341.5","1051.5"
"538","1075.5"
"731","292.5"
"755.5","1119.5"
"472","570"
"497.5","697.5"
"287","881.5"
"446.5","675"
"383","368.5"
"478","484.5"
"418","691"
"152.5","848.5"
"181.5","1090.5"
"527","1050.5"
"318.5","422.5"
"322","960.5"
"207.5","271"
"758","168.5"
"297","131.5"
"114","504"
"286.5","1023"
"163","801"
"163.5","1045.5"
"543","80.5"
"744.5","340.5"
"391.5","620.5"
"38","948"
"252.5","888"
"177.5","667.5"
"470.5","214"
"609.5","866"
"657","1112.5"
"616","468.5"
"724","1024"
"65","857"
"286.5","1184"
"429","493"
"311","594"
"148","952"
"38.5","977"
"266","205.5"
"272","873.5"
"513","477.5"
"197","624.5"
"515","1059.5"
"756","971.5"
"85.5","1028"
"244","637.5"
"511.5","138.5"
"517","427"
"524","1155"
"481","599"
"189.5","188.5"
"100.5","1079.5"
"542.5","1115.5"
"315.5","1114.5"
"116.5","535.5"
"226","612.5"
"229.5","1138.5"
"626.5","182"
"480","979.5"
"478.5","870"
"342.5","518"
"521.5","197.5"
"701.5","612.5"
"293","855.5"
"340.5","744.5"
"175.5","577.5"
"532","601"
"705","175"
"732.5","1039.5"
"537.5","33.5"
"642","241.5"
"190","1044"
"246.5","1094"
"554.5","432"
"130","875.5"
"448.5","931.5"
"404","940.5"
"594","421.5"
"728.5","1086"
"288.5","889.5"
"30.5","1083"
"480","344.5"
"164","624"
"245","1034"
"202.5","632"
"599","466.5"
"11.5","788"
"136","974"
"4.5","1149.5"
"223","432"
"59.5","613"
"362.5","1002"
"765","260"
"761.5","988"
"100.5","995"
"297.5","1101"
"326.5","537"
"215","699.5"
"735","1118"
"483.5","132.5"
"626.5","296"
"716.5","545"
"543","417.5"
"597.5","403"
"592","376"
"96.5","393"
"308","993"
"297.5","863"
"153","1066"
"105","377.5"
"698.5","481.5"
"67.5","1146.5"
"605","407.5"
"623","354.5"
"5.5","664.5"
"137","1144"
"90.5","1106.5"
"139.5","812"
"706","468.5"
"692.5","73.5"
"469","1062"
"444","625.5"
"748","280.5"
"617","432"
"269.5","919"
"706","263"
"55","960.5"
"29.5","964.5"
"70.5","640.5"
"758.5","413"
"658","1175"
"28.5","929"
"156.5","127.5"
"707.5","236.5"
"611","1165.5"
"743","1139"
"251","531.5"
"409","1116.5"
"188.5","1013"
"550.5","509.5"
"504.5","496"
"307","1099.5"
"233","952"
"84.5","1103"
"391.5","1133.5"
"61.5","854"
"410.5","303.5"
"177.5","764"
"316.5","846"
"377.5","1007.5"
"721","1056.5"
"158.5","741.5"
"429","1164.5"
"477.5","666.5"
"455","487"
"125.5","725.5"
"390.5","676.5"
"363","456"
"558.5","963.5"
"262","1015"
"599.5","468"
"201.5","164.5"
"187.5","681.5"
"774.5","1067"
"725","484"
"284","349"
"122","1029"
"325","534.5"
"192","45.5"
"282","876.5"
"761.5","1036"
"589","429"
"543","824.5"
"382","855"
"128.5","1138.5"
"311.5","929"
"212.5","379"
"316","1098"
"577.5","437"
"480","174"
"147","475.5"
"495.5","135.5"
"727.5","498"
"722.5","1049"
"482.5","248.5"
"271.5","1136.5"
"102","577.5"
"611.5","463.5"
"708","1101"
"398","164.5"
"653.5","45.5"
"107.5","886"
"745","509"
"474.5","1097"
"21.5","1134.5"
"58.5","283"
"80","393.5"
"674.5","423"
"263.5","1175"
"413","829.5"
"478.5","956.5"
"121.5","969"
"763","1056.5"
"184.5","1071"
"209","1098"
"388.5","883"
"638","204.5"
"30","171.5"
"569","282.5"
"473.5","579"
"355.5","890.5"
"595","365.5"
"504","102.5"
"415.5","982.5"
"97","215.5"
"282.5","87.5"
"91","1157.5"
"129","505.5"
"104.5","1122.5"
"7","165"
"740","301.5"
"679","598.5"
"472","406"
"102","497.5"
"326.5","715"
"47","892"
"579.5","385"
"526.5","634.5"
"133.5","514"
"473","653.5"
"711","672"
"504","750"
"200.5","171"
"148","1157"
"242.5","584.5"
"154","1049.5"
"48","310.5"
"467","459"
"528.5","49.5"
"93.5","1033"
"628","830"
"11.5","114.5"
"379.5","994.5"
"74","990"
"69","774.5"
"469.5","311.5"
"491.5","1183"
"646","427"
"672.5","144.5"
"637.5","327"
"330.5","1180.5"
"15.5","171.5"
"681.5","383.5"
"219.5","712"
"296","911.5"
"186.5","245"
"304","845"
"140.5","84.5"
"354.5","516"
"156","329"
"618","1125"
"693.5","475"
"494","1093"
"698","0.5"
"424.5","298.5"
"757.5","548"
"240.5","1000.5"
"38","308"
"137","1054.5"
"389","579"
"412","297.5"
"283.5","1031.5"
"677","1123.5"
"549.5","1102.5"
"701.5","232"
"13","1135.5"
"121","1075.5"
"161.5","801"
"472.5","80.5"
"588.5","862"
"278.5","1041.5"
"751","1177.5"
"470.5","336.5"
"584","262.5"
"417.5","1007.5"
"148.5","629"
"116","516"
"177","689.5"
"769","1163.5"
"534","518.5"
"448","1083.5"
"147.5","635.5"
"9","852"
"437","159.5"
"488","661"
"441.5","247"
"764","1068.5"
"435.5","327.5"
"688","415.5"
"523","443"
"500","765"
"114.5","51.5"
"704","107.5"
"528.5","483.5"
"766.5","554"
"255.5","391"
"32","999"
"273","885.5"
"529","651"
"263","197.5"
"613.5","833"
"128","86"
"566","1153"
"702","721"
"468.5","820.5"
"713","1183"
"226.5","1149.5"
"435","396.5"
"284","1158"
"189.5","653.5"
"772.5","1047.5"
"404","429.5"
"225","679"
"217.5","1093.5"
"480.5","831.5"
"466","992"
"443","327"
"64.5","1109.5"
"567","466"
"481","218"
"184","993"
"306.5","879.5"
"473","185.5"
"372","976"
"677","752.5"
"255.5","971.5"
"236","987"
"253","315.5"
"328","526.5"
"454","1120.5"
"395","164"
"489","1111.5"
"388.5","892"
"692.5","113"
"610.5","454.5"
"735","266"
"682.5","576"
"23.5","1040"
"654.5","1129"
"15.5","9"
"596.5","1117"
"477","187"
"696","711"
"653.5","154.5"
"606","844"
"96.5","793"
"155","1045.5"
"82","1013.5"
"464","358"
"7","1139.5"
"736","265.5"
"420.5","734"
"276","577"
"436","405"
"308","624"
"333","859"
"157","1129.5"
"257.5","1071"
"709.5","336.5"
"84.5","751.5"
"236.5","136"
"726","303.5"
"310","975"
"26","1069"
"581","439.5"
"357.5","1107"
"88","1126.5"
"459","504.5"
"171","186.5"
"639","1051"
"711","292"
"637.5","1159"
"108.5","867"
"406.5","1139"
"258.5","257"
"34.5","919"
"158","1045.5"
"721.5","631.5"
"643","828"
"685.5","505"
"551","483.5"
"9","1164.5"
"677","1130.5"
"606","203.5"
"382.5","523"
"470","222.5"
"691","59.5"
"546.5","715.5"
"12.5","79"
"234.5","492.5"
"39","901"
"716","151"
"717.5","23.5"
"149.5","1024"
"195","634"
"278","367.5"
"651.5","1055.5"
"302.5","527.5"
"44","261.5"
"74","381"
"536","1135"
"483","887.5"
"126","306.5"
"123","737.5"
"120.5","446"
"488.5","196"
"745","243"
"244.5","1086.5"
"500","947.5"
"513.5","1093"
"194.5","285"
"414.5","985.5"
"381.5","1075.5"
"195","121"
"174.5","125"
"446","1169"
"722","124.5"
"380","281.5"
"155","847"
"83.5","744.5"
"163","81.5"
"478.5","107"
"387.5","1075.5"
"246.5","1065"
"652","1162"
"377","861.5"
"29.5","586.5"
"497.5","890"
"232.5","1083"
"363","976"
"694.5","651.5"
"69.5","1160"
"301.5","630"
"769.5","556.5"
"544.5","31"
"56","32.5"
"6","101"
"451","435.5"
"180.5","657"
"326","873.5"
"579.5","906.5"
"412","1108"
"79.5","687"
"673","1095.5"
"418","1120"
"397","580.5"
"194.5","132.5"
"515.5","1160.5"
"144","1033.5"
"454","234.5"
"328.5","970"
"21","963.5"
"705.5","1097"
"489","1014.5"
"623","188"
"93","585"
"131","1170"
"527.5","669.5"
"474","433.5"
"564","963"
"576.5","1095.5"
"483","409.5"
"190","228.5"
"224","110"
"411.5","426"
"450","464"
"728","288.5"
"743","670.5"
"30.5","805"
"131.5","526"
"209.5","232.5"
"507","85"
"651.5","154.5"
"684","343.5"
"121.5","587"
"428.5","30"
"675","676.5"
"206","200.5"
"710","542"
"335.5","903"
"614.5","1038.5"
"520.5","231"
"734.5","328"
"183.5","1018"
"730","225"
"229.5","697"
"190.5","145.5"
"304.5","632"
"543","536.5"
"301.5","82"
"84.5","707.5"
"734","236"
"527.5","700.5"
"385.5","584.5"
"290","951.5"
"611.5","385.5"
"440","472.5"
"535.5","705.5"
"35.5","914"
"431","65"
"144","722.5"
"0","982"
"95","1105.5"
"31.5","193"
"741","1066"
"702.5","477.5"
"71.5","811.5"
"504","1061.5"
"114.5","706"
"327","877"
"754","1083"
"441","1147"
"426.5","373.5"
"262.5","572"
"422","74"
"718","642.5"
"559","399"
"3.5","903.5"
"119.5","531"
"182","1035.5"
"408","296.5"
"723.5","343"
"771","968"
"406","964"
"477.5","479.5"
"310.5","992.5"
"136.5","1122"
"743.5","1118"
"27.5","952.5"
"335","373"
"335","844"
"735.5","118.5"
"389","1005"
"464.5","213.5"
"721.5","524"
"114.5","446"
"19","740.5"
"351","1058.5"
"214.5","158"
"599","860.5"
"69","846"
"217","414.5"
"31","803.5"
"519.5","500"
"479.5","1067.5"
"160.5","333.5"
"682","83"
"16","286.5"
"196","1156.5"
"655.5","557.5"
"146","1035"
"672.5","393.5"
"522","927.5"
"157.5","1125"
"38.5","960.5"
"101.5","396.5"
"216.5","374"
"43","895.5"
"11","1089.5"
"440.5","1076"
"302.5","155.5"
"193.5","1030.5"
"198","34.5"
"72.5","1001.5"
"501","875"
"531","464"
"401","1053"
"329.5","1163.5"
"541","1136.5"
"525.5","476"
"199.5","310"
"705.5","1169"
"42.5","11"
"401","972.5"
"373","484"
"287.5","1180.5"
"688","270"
"476.5","1172"
"165.5","1182.5"
"704","492.5"
"383.5","1171.5"
"233.5","838"
"419","299"
"432.5","656"
"444","1186.5"
"144.5","938.5"
"141","864.5"
"525","941"
"312","1011.5"
"73","369.5"
"288.5","474"
"642","248"
"542","1107"
"2","1133.5"
"726.5","669.5"
"308","946.5"
"192","311.5"
"198","141"
"124.5","520.5"
"568","1088.5"
"368","262"
"227","445.5"
"314","583.5"
"117.5","1134.5"
"365","858.5"
"649","252"
"217.5","954"
"682.5","512.5"
"382","1163.5"
"465.5","104"
"477","485"
"228.5","526.5"
"729.5","637"
"757","207"
"411","359"
"730.5","1010.5"
"145.5","145.5"
"494.5","1151.5"
"767.5","479"
"772.5","442.5"
"440.5","983"
"237.5","1126"
"429","346.5"
"535.5","944.5"
"525.5","483.5"
"490","1008"
"482.5","141"
"244","497.5"
"444","96"
"440","768"
"302.5","13"
"728","573.5"
"121","798"
"754","989.5"
"520","885"
"92.5","225.5"
"99.5","235"
"477.5","457"
"534","615"
"671.5","42.5"
"397.5","360.5"
"39","194"
"356","846.5"
"464","860"
"537.5","594"
"195.5","1032.5"
"764","999.5"
"317.5","1086"
"115.5","848.5"
"159","882.5"
"764.5","513"
"726","638"
"211","1100"
"428.5","1017"
"282.5","168.5"
"659","136.5"
"726.5","1129.5"
"306","1056.5"
"614.5","424.5"
"271","1104.5"
"702","67"
"327.5","1079.5"
"53.5","995"
"43.5","27.5"
"16","222.5"
"501.5","427.5"
"477","507.5"
"646.5","1150"
"237.5","1186.5"
"742","274.5"
"399.5","494.5"
"418","689.5"
"436.5","1113"
"761","478"
"714","294.5"
"390","1048"
"85","627"
"45.5","157.5"
"455.5","1082"
"481.5","108"
"25","1103"
"479","482"
"751.5","409.5"
"295.5","1102"
"478.5","208.5"
"35","808"
"150.5","543"
"230","511.5"
"452.5","1050.5"
"100.5","285.5"
"233","1011"
"407.5","407"
"289.5","435"
"443.5","859.5"
"99.5","860"
"450","20.5"
"493.5","1105.5"
"459","964.5"
"652.5","165"
"422","1150.5"
"764.5","126"
"41.5","1174"
"338","962.5"
"4.5","752"
"342.5","898"
"192.5","1107.5"
"590.5","392"
"708.5","1139.5"
"411.5","896.5"
"200","1109.5"
"73.5","1004"
"119","875"
"773.5","80.5"
"319","1169.5"
"489.5","880"
"400","1123"
"369","321"
"286.5","1169.5"
"409.5","920.5"
"491.5","679.5"
"135","301.5"
"311","1139.5"
"520","441.5"
"623.5","456.5"
"461","598"
"488.5","390"
"523","219.5"
"537","69"
"438.5","1134"
"394","587.5"
"119.5","996.5"
"561","331.5"
"542","5"
"471.5","947"
"247.5","1147.5"
"356.5","1098.5"
"266","890.5"
"94","1011"
"545","548.5"
"501.5","811"
"396.5","1168.5"
"637.5","197.5"
"70.5","614"
"273","970.5"
"112.5","1062"
"93.5","284"
"460","156.5"
"660.5","1165.5"
"13.5","360.5"
"208.5","91"
"118","1048.5"
"530","404.5"
"607","856"
"236.5","1000.5"
"20.5","768.5"
"14","424.5"
"209","84.5"
"641","22.5"
"714","303"
"697.5","86"
"562","418"
"0.5","706"
"474.5","1167"
"411","978.5"
"523.5","712"
"392","575"
"112","725.5"
"69","648"
"19","742"
"721.5","297"
"404","418.5"
"754","403.5"
"629","1095"
"709.5","174"
"449.5","897"
"527","545.5"
"140","812"
"110","441.5"
"660.5","777.5"
"601.5","890.5"
"497","701.5"
"56","896"
"29.5","1017"
"76.5","915.5"
"187.5","106.5"
"110.5","712.5"
"485","1017"
"540.5","748.5"
"135.5","313.5"
"447.5","893"
"466","439.5"
"744","1161"
"574.5","373.5"
"176.5","1091"
"238.5","642.5"
"401.5","608"
"466.5","279.5"
"158","1009.5"
"385.5","692.5"
"609","153"
"221.5","550"
"536","85.5"
"282.5","818"
"76","660.5"
"173.5","171.5"
"394","508"
"48.5","896"
"47","1136.5"
"591.5","898"
"207.5","1154.5"
"13.5","1042"
"490.5","470"
"771.5","967.5"
"237.5","481.5"
"40.5","1042"
"740","220"
"356.5","928.5"
"498.5","493"
"42","826"
"488","950.5"
"388","1049.5"
"538.5","726.5"
"454.5","311.5"
"586.5","449.5"
"351","863.5"
"419","1178"
"197.5","56"
"570","977.5"
"52.5","173.5"
"54.5","992"
"52.5","982"
"180.5","1053"
"693.5","51"
"136","482"
"295.5","1017"
"1","950.5"
"758.5","535.5"
"443","350"
"427.5","679.5"
"47","1154"
"365.5","1118.5"
"437","982"
"638.5","239.5"
"336","1043.5"
"95","791.5"
"245","1147"
"8.5","291.5"
"444","954.5"
"22","98"
"45","135.5"
"124","316.5"
"560.5","301.5"
"261.5","281"
"1","90"
"142","1144.5"
"430.5","680"
"313.5","592.5"
"402.5","872"
"391","1054"
"505.5","185"
"761","95.5"
"180","737.5"
"468","1040.5"
"656","506"
"31","1182"
"360","531.5"
"646.5","1059"
"439.5","233"
"108.5","1074.5"
"320","1156.5"
"628.5","453.5"
"86.5","594"
"528.5","837.5"
"111","491.5"
"276","624.5"
"263.5","980"
"437.5","1107.5"
"452.5","434"
"750","228.5"
"596.5","1108"
"673.5","492.5"
"613","1084"
"26","537.5"
"214.5","541"
"178.5","72.5"
"762","1092"
"735.5","473.5"
"42","649.5"
