"X","Y"
"1.5","78.5"
"370.5","334.5"
"139.5","184"
"368","676"
"302","528.5"
"526.5","406"
"1014.5","100.5"
"346","607"
"787","659"
"330.5","156"
"89","221"
"531","443.5"
"343.5","249"
"749","138"
"568","368.5"
"849.5","78"
"25.5","359.5"
"438","760.5"
"171.5","89.5"
"310.5","679.5"
"185.5","539.5"
"648","552"
"47.5","780.5"
"690.5","353"
"139","288.5"
"557.5","407.5"
"720.5","424"
"1010","152"
"312","308"
"687.5","156.5"
"870","296"
"149.5","510"
"392","44.5"
"303.5","169"
"397.5","143"
"427.5","421.5"
"638","421.5"
"1063","250"
"975","223.5"
"757","638"
"469","640.5"
"193.5","80.5"
"246","305"
"462.5","702.5"
"118","744"
"643.5","135.5"
"243.5","317.5"
"922","507.5"
"562.5","781.5"
"197","681.5"
"356","566"
"766","12.5"
"633.5","624"
"786.5","538"
"966","259"
"181","498.5"
"798","51.5"
"101.5","500"
"117","109.5"
"868.5","423.5"
"729.5","613.5"
"721.5","391"
"618.5","677"
"456","150.5"
"762.5","145.5"
"186","288.5"
"43","233.5"
"1053.5","83"
"973","182"
"256","404.5"
"510","660.5"
"125","444"
"609","198.5"
"203","9"
"726","21.5"
"405.5","40"
"787.5","315"
"60","40"
"706.5","328"
"411.5","641"
"973.5","603"
"259.5","406.5"
"1111","122"
"784.5","590"
"979.5","112"
"470","762.5"
"340","423.5"
"1095","118.5"
"77","674"
"854.5","224.5"
"911","204.5"
"122","768"
"912","335"
"921","151"
"101.5","613.5"
"700.5","59"
"129","648.5"
"323","299.5"
"356","350.5"
"933.5","305.5"
"934.5","263"
"392.5","703.5"
"448.5","403"
"596","633"
"690","403"
"673.5","98"
"459.5","295"
"444.5","494"
"460","443.5"
"702","777"
"1031","111.5"
"716.5","258.5"
"791.5","386"
"164.5","473.5"
"245","695.5"
"991","14.5"
"32","618"
"1082","190"
"571","609.5"
"3","644"
"897.5","367.5"
"770.5","653.5"
"1010","277.5"
"390.5","488"
"653.5","261.5"
"293.5","227.5"
"429","73.5"
"631.5","427.5"
"578","19"
"109","613.5"
"226.5","328.5"
"602.5","5.5"
"140","263"
"314","716.5"
"1098","68"
"912.5","148.5"
"30.5","666"
"32","761.5"
"618.5","323"
"817","531"
"25.5","463.5"
"789","546"
"688.5","24"
"584.5","333.5"
"366.5","244"
"207.5","372.5"
"975","270.5"
"55","61.5"
"920","183.5"
"138","211.5"
"40.5","565"
"1001.5","33.5"
"335","357.5"
"299","614"
"551","399"
"734","476"
"1020","159.5"
"1050.5","74"
"77","271"
"931.5","495"
"215","164"
"628","478.5"
"370","686"
"462","11.5"
"940.5","168"
"547","343.5"
"473","368"
"448.5","286.5"
"271.5","422.5"
"810.5","734"
"7","418.5"
"145","607.5"
"334.5","249"
"358.5","502"
"390.5","445.5"
"726","423.5"
"257","318"
"569.5","164.5"
"159.5","127"
"932","465.5"
"249","348.5"
"307","599"
"226","764.5"
"74","370.5"
"733.5","496.5"
"524","452"
"426.5","753"
"327.5","271.5"
"48","646"
"822.5","509"
"646","772.5"
"1004.5","329"
"33","208"
"897.5","639"
"780.5","278"
"720","92"
"438","531.5"
"479","623"
"214.5","408"
"438","182.5"
"412","486"
"253.5","587"
"316","351"
"968","551.5"
"953.5","401"
"938","235.5"
"595.5","217"
"414.5","397.5"
"340","259"
"453.5","761"
"230","734.5"
"989","13.5"
"203.5","617.5"
"217","146.5"
"145.5","165.5"
"165","217.5"
"1011.5","583.5"
"870.5","33.5"
"774","249"
"237","295"
"769","386.5"
"688.5","469"
"3","155.5"
"512.5","121"
"503","123.5"
"207","542"
"764","159"
"152.5","188.5"
"490.5","356.5"
"78","492"
"44","735"
"77","369.5"
"276.5","756"
"244.5","249"
"804.5","25.5"
"340.5","680.5"
"394.5","129.5"
"520","441"
"138.5","405"
"211","634.5"
"425","107.5"
"569.5","466.5"
"850","26"
"931","550"
"1003","87"
"253.5","751"
"984.5","277"
"505","516"
"86","210"
"696.5","479.5"
"432","242.5"
"842","693.5"
"272","193"
"276","557"
"994","299.5"
"679.5","159.5"
"42","425"
"678.5","27.5"
"686.5","222"
"210","589"
"168","383.5"
"748","204.5"
"563.5","608"
"843.5","211.5"
"757.5","121"
"54","240.5"
"118.5","700"
"686","2"
"815","676"
"896.5","181"
"373","652"
"760.5","160.5"
"333.5","39.5"
"604","142.5"
"351","591"
"807","477.5"
"963.5","306"
"699","404.5"
"631","592.5"
"528","264.5"
"192","662.5"
"756","170.5"
"506.5","85.5"
"122","241"
"126","461"
"478.5","618.5"
"720.5","203"
"880.5","61"
"210","617.5"
"115.5","554"
"423.5","395"
"932","70.5"
"340","200"
"506","477"
"999","132.5"
"820","314"
"571.5","648"
"233","640.5"
"223","53"
"269","442"
"573","301.5"
"686","611"
"311","180.5"
"351","749"
"418","445.5"
"683","351"
"464","716"
"624.5","256.5"
"928.5","497.5"
"584.5","151"
"66","621"
"130","190.5"
"100.5","786.5"
"0","26"
"819","346"
"622.5","109"
"720","157"
"299","716"
"633","25.5"
"6","510"
"825","741"
"112.5","466"
"240.5","439.5"
"332","213.5"
"959","393.5"
"591","362.5"
"660.5","66"
"970","255.5"
"260.5","220"
"940.5","349"
"718","522"
"1077","120"
"708","524.5"
"414.5","690.5"
"460.5","61.5"
"823.5","339.5"
"45","660"
"184","784.5"
"36.5","403.5"
"197.5","147.5"
"1057.5","128.5"
"983","239.5"
"783","630.5"
"348.5","524.5"
"168.5","16.5"
"266","725.5"
"252","691"
"929","311.5"
"521","357.5"
"170.5","615"
"779.5","33"
"605","427.5"
"864","568.5"
"16.5","700.5"
"576.5","359.5"
"644.5","419"
"634.5","192.5"
"932","681.5"
"605","266.5"
"649.5","59"
"80.5","25.5"
"1003","691.5"
"157","10.5"
"1031","302"
"795","609"
"759.5","451.5"
"627.5","158"
"941","38"
"932.5","287"
"1067.5","56.5"
"628.5","34"
"96.5","110.5"
"1076","266.5"
"339","13.5"
"683","747"
"60","210.5"
"675","762.5"
"671","543"
"455","586.5"
"995.5","238.5"
"869.5","554"
"352.5","513"
"730.5","476"
"498","580"
"481.5","620.5"
"1037.5","97.5"
"578","382.5"
"234","580.5"
"54.5","460.5"
"367","348.5"
"317","732.5"
"76","296.5"
"188","260"
"129","679"
"263.5","651"
"318","17"
"752.5","656"
"674.5","244.5"
"313","757.5"
"843.5","429"
"309","482.5"
"1101","81"
"894.5","11"
"927","560.5"
"912.5","199"
"401.5","719"
"72","44"
"968","399.5"
"1053.5","229.5"
"822","201"
"353","134.5"
"689.5","424.5"
"764","723.5"
"388","116.5"
"151","442"
"977","388.5"
"36.5","727"
"170","121.5"
"99","10.5"
"4.5","543"
"614.5","592.5"
"336.5","752.5"
"420","619.5"
"1071.5","283.5"
"878","347.5"
"774","705.5"
"136","29"
"369","653.5"
"754","464.5"
"504.5","695.5"
"943","368.5"
"921.5","257.5"
"32.5","337"
"164","727"
"429","545.5"
"370","172"
"738.5","197.5"
"418","92.5"
"168","705"
"600.5","504"
"525.5","242.5"
"167.5","661"
"601","457.5"
"458","98"
"47","427"
"470.5","637.5"
"556","470"
"331","65.5"
"13.5","523.5"
"502","112.5"
"426.5","411"
"351.5","282"
"31.5","606"
"1069","46.5"
"398","387"
"149","504"
"811.5","600.5"
"198.5","218"
"648","386"
"427","584"
"335","795"
"546.5","509"
"253.5","247.5"
"271","439"
"1019","271"
"927","514"
"628","412.5"
"190","503"
"137","679.5"
"716.5","359.5"
"437.5","214.5"
"635.5","200"
"620","33.5"
"956","346"
"889.5","673"
"359","592"
"247","622"
"598.5","351.5"
"938","188"
"794","44"
"171","130.5"
"404","702"
"749.5","154.5"
"110.5","59"
"852","541"
"628","289"
"769.5","244.5"
"57","589"
"155","725"
"277.5","650"
"932","542"
"353","612.5"
"617.5","352.5"
"920.5","363.5"
"392","707"
"125","334"
"440","398.5"
"607.5","25.5"
"165","319.5"
"155","680"
"231.5","587"
"618.5","456"
"112.5","238"
"878.5","116"
"480","598"
"726.5","701.5"
"11.5","780.5"
"44","13"
"450","380"
"317","339"
"404","692"
"79","19.5"
"29.5","108.5"
"447.5","321"
"411","671"
"603","3.5"
"745","638"
"74.5","711"
"38","554"
"201","189.5"
"996","104"
"997","238.5"
"84","264.5"
"734.5","403.5"
"128.5","603"
"957.5","690"
"73.5","582.5"
"356.5","501.5"
"733","197"
"477","93.5"
"980","241.5"
"1054","180"
"226","205.5"
"962","377.5"
"140.5","383.5"
"137","664"
"974","107.5"
"272","278.5"
"217","3.5"
"545.5","281.5"
"100.5","158"
"435.5","357.5"
"274","368.5"
"902","123.5"
"746","130"
"394","484"
"229.5","222.5"
"834","40"
"187.5","660"
"313","690"
"1046","139"
"905.5","213.5"
"128.5","22.5"
"483.5","120.5"
"6","245.5"
"569.5","218.5"
"702.5","715.5"
"1077","239"
"348","278.5"
"140.5","726"
"141","749"
"107","30.5"
"623","765"
"564","562"
"672.5","611"
"814.5","597.5"
"337.5","444.5"
"701","657"
"172.5","288"
"1000","350"
"903.5","117"
"931.5","261"
"207.5","794.5"
"328.5","599"
"175.5","28.5"
"1068.5","161"
"1005.5","621"
"139","404"
"574.5","299.5"
"884.5","193"
"406.5","160.5"
"434","695.5"
"613.5","593"
"549","13.5"
"1012.5","77"
"34.5","2"
"192.5","701.5"
"31","640"
"201.5","403.5"
"143.5","373"
"1071","67"
"432","607.5"
"610.5","604.5"
"309.5","625"
"123","167"
"571.5","361.5"
"969.5","571.5"
"94.5","772.5"
"80","365.5"
"822","154.5"
"241.5","191"
"723","221.5"
"285","233"
"775","544"
"744","239"
"559","664.5"
"297","402"
"886.5","112"
"902","629"
"808.5","389"
"840","593.5"
"597.5","480"
"944","159"
"1008","73.5"
"318.5","623.5"
"364","654.5"
"633.5","43"
"349.5","597.5"
"355.5","258"
"176.5","167"
"566","210"
"491","318"
"115.5","291.5"
"683.5","119"
"297.5","184.5"
"252.5","178"
"176.5","600.5"
"64.5","799"
"590.5","698.5"
"365","224"
"740","486.5"
"414.5","73.5"
"862.5","566"
"212","10.5"
"756.5","687.5"
"451","508.5"
"838","355.5"
"356.5","445.5"
"497","333"
"36","604"
"1020.5","690.5"
"885.5","513"
"708","740.5"
"965.5","284.5"
"320.5","166.5"
"428.5","298.5"
"192.5","231.5"
"746","315"
"821","505"
"557","650.5"
"558","658.5"
"1050.5","226.5"
"134","332"
"371","251"
"1018.5","628.5"
"818","340"
"200","133.5"
"822.5","614.5"
"21","88.5"
"775","19"
"396","72"
"481.5","380.5"
"202","151.5"
"452","421"
"236.5","696"
"77.5","799"
"1063","14"
"863","382.5"
"830.5","630"
"367.5","368.5"
"185.5","218.5"
"893","305"
"423","641"
"254.5","693.5"
"910.5","51"
"695.5","9.5"
"974.5","371.5"
"627","270.5"
"762.5","592"
"362","255"
"420","641.5"
"1029","267.5"
"807","579"
"719.5","328"
"439","646"
"57","612"
"109","16"
"783","609.5"
"566.5","788"
"439","738.5"
"436","37"
"1001","224.5"
"334.5","698.5"
"689.5","278.5"
"575.5","700.5"
"649.5","422"
"925","293.5"
"245.5","8"
"637.5","353"
"940","256.5"
"780.5","427"
"727.5","183.5"
"188.5","686.5"
"799.5","447"
"654.5","621.5"
"695","287"
"239.5","704.5"
"708","223.5"
"93","195.5"
"49.5","683.5"
"94.5","225"
"288","292"
"405.5","544.5"
"462.5","562.5"
"162.5","495"
"613.5","605.5"
"645","66"
"555","203.5"
"701.5","360.5"
"1014.5","6.5"
"499","799"
"699.5","572"
"78.5","222"
"45","325.5"
"441","627"
"763","662.5"
"767.5","492"
"20","141.5"
"291","209.5"
"393.5","21.5"
"567","468.5"
"1004","251"
"235","584.5"
"437","419.5"
"38.5","371"
"358.5","94.5"
"614","520.5"
"610.5","323.5"
"158.5","685.5"
"761.5","111.5"
"150","17"
"112.5","577"
"53.5","36"
"495.5","616"
"235","255"
"911.5","561.5"
"258.5","378.5"
"564.5","700"
"258","359.5"
"72","659"
"363","374.5"
"731.5","105.5"
"536.5","507.5"
"721.5","62.5"
"244","464.5"
"427","328"
"728.5","678.5"
"41","247"
"448","120"
"387","558.5"
"799","39.5"
"767","553.5"
"594","607.5"
"179.5","36.5"
"1032.5","90.5"
"429","119"
"547","238"
"877.5","652"
"463.5","470.5"
"935.5","477.5"
"541.5","463"
"185.5","313"
"557","471.5"
"889.5","162"
"762.5","174.5"
"218.5","81.5"
"211","58.5"
"80.5","29.5"
"773.5","334.5"
"824","15.5"
"28","357.5"
"190.5","388.5"
"718.5","211"
"1021","351.5"
"432.5","721.5"
"820.5","460"
"172","409"
"825","370"
"104","423"
"211","42"
"842.5","54.5"
"624","340"
"178.5","511"
"724.5","89"
"511.5","652.5"
"721.5","269"
"28","44"
"502","398.5"
"23.5","74.5"
"1035.5","168"
"743","88"
"644.5","536"
"1037","109.5"
"45.5","726.5"
"192.5","74"
"272","697"
"513.5","416"
"811.5","35.5"
"407","108"
"190","180"
"386","727.5"
"964","210"
"332.5","57"
"627.5","37"
"582","473"
"129","102.5"
"787.5","482.5"
"628","275"
"664","137.5"
"658.5","414.5"
"72.5","208.5"
"223","355"
"820.5","351.5"
"659","88"
"703.5","164"
"835","515.5"
"673.5","500.5"
"106.5","213"
"835.5","680"
"72.5","1.5"
"425.5","91.5"
"768.5","637.5"
"746","680"
"175","63"
"488.5","799"
"56.5","326"
"399","406"
"925.5","132"
"585","328"
"811","105"
"229.5","646"
"789","227"
"803.5","596"
"754","612.5"
"652.5","539.5"
"712","566.5"
"298.5","787.5"
"11","299.5"
"433.5","42.5"
"660.5","198"
"110","420"
"562.5","425.5"
"412.5","389.5"
"31","497.5"
"521","606.5"
"656.5","101.5"
"186","250"
"698.5","511"
"772","447.5"
"537.5","545"
"677.5","539"
"956.5","246"
"630.5","650"
"392","210.5"
"739","575.5"
"995","89.5"
"661.5","106"
"785","742.5"
"555.5","632"
"656","149"
"842","158.5"
"90.5","437.5"
"184","184"
"721","549.5"
"814.5","605"
"1038","273"
"284.5","272"
"493","766"
"448","451"
"710","690.5"
"366","413.5"
"878.5","93.5"
"624","183"
"126.5","515"
"370.5","547"
"599","174.5"
"491","492.5"
"198","539"
"411","658"
"269","702"
"780.5","87.5"
"812.5","438"
"357.5","487.5"
"10.5","411"
"390","398"
"711.5","42"
"175","758"
"763","407"
"884.5","404.5"
"159","254.5"
"804.5","582"
"482.5","397"
"678.5","94.5"
"833.5","496"
"972","0"
"780","630"
"679","267.5"
"862.5","344.5"
"7","578.5"
"270","629"
"692.5","107"
"647.5","499"
"403.5","752"
"226.5","698.5"
"194.5","414.5"
"723.5","462"
"910","483"
"644","446"
"717.5","624.5"
"780","454"
"453","485"
"131","766.5"
"114.5","463"
"709.5","639"
"961","279"
"294.5","301.5"
"986.5","712.5"
"752","104"
"885.5","644.5"
"372","760"
"524.5","598.5"
"851.5","541.5"
"563.5","13.5"
"277.5","413.5"
"113","735"
"482.5","525"
"437.5","338.5"
"454","560.5"
"439","337"
"609","300.5"
"382","758.5"
"975.5","650.5"
"676","783.5"
"245","273"
"698.5","443.5"
"141.5","339"
"74.5","539.5"
"139.5","102.5"
"698.5","203"
"986.5","314"
"31","708"
"362.5","86"
"81","591"
"433.5","372"
"595.5","746.5"
"486.5","516.5"
"419.5","564"
"1089","40.5"
"42.5","679"
"188.5","406.5"
"707.5","474"
"536.5","313"
"145.5","33"
"1002","123"
"396.5","189.5"
"843","78"
"788","353.5"
"935.5","616"
"130","8.5"
"32.5","492.5"
"127","665.5"
"987.5","654.5"
"20","25"
"273","55.5"
"990","373"
"417.5","628"
"424","183.5"
"888.5","299"
"991","157.5"
"330","59"
"715.5","445.5"
"346.5","46"
"912.5","22.5"
"891.5","349.5"
"153","362"
"253","681.5"
"624.5","513.5"
"1015","58.5"
"985","322.5"
"349","424.5"
"223.5","719.5"
"431","103.5"
"541","29"
"26.5","765.5"
"146","99.5"
"923.5","609.5"
"550","541"
"327.5","29"
"103","767"
"85","295.5"
"372","173.5"
"747.5","66.5"
"345","290.5"
"158.5","164.5"
"466.5","78"
"682.5","125"
"561.5","634.5"
"635.5","9.5"
"580","475.5"
"135","206"
"878.5","315.5"
"1011","647"
"420","678"
"940","408"
"76.5","25"
"435","197.5"
"204","528.5"
"494","24"
"183.5","239.5"
"570.5","297.5"
"26.5","672"
"611.5","120.5"
"914.5","652"
"492","73.5"
"406.5","466.5"
"276","752"
"326","117.5"
"396.5","180"
"882","217.5"
"58.5","86.5"
"452","545.5"
"748","676.5"
"680","686"
"1030.5","671.5"
"523.5","335.5"
"260.5","344"
"286.5","674.5"
"708.5","729"
"237.5","254"
"968.5","77"
"963.5","62.5"
"969.5","228"
"189","121"
"948.5","97.5"
"1030","158"
"739.5","418.5"
"18.5","412.5"
"41","478"
"809.5","464"
"959.5","384.5"
"399","773"
"1037","233.5"
"791","169"
"245.5","447"
"243","643"
"409","73.5"
"907.5","384"
"1022","607"
"190.5","620"
"651","20.5"
"35","334"
"679.5","420.5"
"865","552"
"859","167.5"
"836.5","114"
"932","500"
"254","324.5"
"1049","77"
"968.5","696"
"402","92"
"447","649.5"
"76","463.5"
"176.5","579.5"
"927","96"
"264","205"
"210.5","698"
"745","64"
"137","102.5"
"692","619"
"694","205"
"603.5","591.5"
"778","721.5"
"837.5","518"
"943","197"
"585.5","447.5"
"594.5","334"
"94.5","249.5"
"785","301.5"
"1023","175"
"1072","26"
"375","577"
"242.5","2.5"
"170.5","15"
"169.5","135.5"
"892","650"
"45.5","402"
"665.5","566"
"217.5","712"
"454","413"
"224.5","435.5"
"5","43.5"
"1071","5.5"
"30","364.5"
"684.5","184.5"
"915.5","145"
"338.5","291.5"
"969.5","120.5"
"528","10.5"
"959.5","110"
"628.5","443.5"
"187","750.5"
"18","273.5"
"870","451"
"776","401.5"
"361","170.5"
"7.5","446"
"122","220.5"
"821","47.5"
"137","389.5"
"176.5","464"
"983","252"
"642","664"
"326","532.5"
"1088","19.5"
"131","189.5"
"525","21.5"
"920.5","305"
"306.5","357.5"
"133.5","590.5"
"522","256.5"
"628","306"
"179.5","645.5"
"111.5","571.5"
"770.5","302"
"17.5","761"
"421","158"
"830","676"
"534.5","726"
"990.5","580"
"503.5","639.5"
"1081.5","173.5"
"18.5","395.5"
"873.5","355.5"
"397.5","529.5"
"67","498.5"
"54.5","334"
"410","446.5"
"261.5","242.5"
"73.5","42.5"
"540.5","404.5"
"934","134"
"891.5","26"
"58.5","786.5"
"500.5","481"
"611.5","345.5"
"988","278"
"73.5","548.5"
"410","141.5"
"137","6.5"
"220","55"
"440","514.5"
"307","350.5"
"8.5","72.5"
"61.5","775"
"195.5","207.5"
"162","467.5"
"770.5","699.5"
"773","65"
"549.5","197.5"
"382.5","788.5"
"671","348"
"849.5","142"
"246","690.5"
"233","487.5"
"795","410.5"
"313.5","692.5"
"480.5","766.5"
"547.5","247.5"
"576","303.5"
"798","565"
"892","501.5"
"864","647.5"
"1071.5","75"
"194.5","201.5"
"689","705.5"
"121.5","210.5"
"401.5","58.5"
"401","438.5"
"125","765.5"
"601","235.5"
"168.5","438.5"
"711.5","104.5"
"547","602.5"
"569","442"
"449","420"
"144.5","193.5"
"1025.5","607"
"368","383.5"
"57","624.5"
"386","262"
"686","201.5"
"389.5","466.5"
"894","561"
"975.5","20.5"
"296","81.5"
"88","108"
"414","77"
"724.5","667"
"756.5","713"
"855","714"
"799","615"
"192.5","579.5"
"402.5","123.5"
"622","661.5"
"1087","48.5"
"713","87.5"
"1009.5","23.5"
"372","67.5"
"393","730.5"
"867.5","397.5"
"15","312"
"821","3.5"
"679.5","75.5"
"253.5","761.5"
"456","627.5"
"445","304"
"352.5","514"
"530.5","593.5"
"511.5","410"
"341.5","738.5"
"6","561"
"789","607"
"300","83.5"
"113","161"
"787.5","83"
"708.5","79.5"
"21.5","35"
"509","27"
"10","122.5"
"937","169"
"453","78"
"67.5","592.5"
"991.5","128"
"512","512.5"
"1028.5","237"
"973.5","703"
"781","628.5"
"599","403"
"739","747"
"228","764"
"684.5","124"
"739","427"
"994","197"
"267.5","434.5"
"150.5","243"
"983","67.5"
"389.5","250"
"516.5","681.5"
"743.5","562.5"
"246.5","470"
"19.5","126"
"465.5","98"
"96.5","10.5"
"937","574"
"781.5","697.5"
"274","316.5"
"813","75"
"819","236.5"
"48","30.5"
"533.5","370.5"
"361","729.5"
"425","556"
"308.5","231"
"479.5","42"
"197","130.5"
"362","415.5"
"245","534.5"
"397.5","514.5"
"765.5","221.5"
"155","118.5"
"621.5","547.5"
"436","67.5"
"454","180"
"113","28"
"501","692"
"525.5","507"
"26","304.5"
"456","341.5"
"1029.5","22"
"16.5","624"
"247","109"
"677","636.5"
"789.5","279"
"751.5","349.5"
"463","63"
"853.5","687"
"825","556"
"856.5","532.5"
"991.5","368.5"
"126.5","121"
"30","102.5"
"740","591.5"
"525.5","500.5"
"480","623.5"
"931.5","587"
"431","234.5"
"380.5","100.5"
"778","446"
"959.5","402"
"267.5","290.5"
"294.5","189"
"605","306"
"632.5","274.5"
"1036.5","612"
"573.5","726.5"
"713","157"
"743.5","339.5"
"67","451"
"747.5","596"
"529.5","605.5"
"1032.5","95"
"296.5","267"
"428.5","336.5"
"206.5","565"
"372.5","337.5"
"185.5","116.5"
"486","310.5"
"466.5","381.5"
"275","411.5"
"492","542"
"135.5","476"
"14","592"
"668","43.5"
"714","265"
"1029","677"
"479","571.5"
"502.5","259"
"819.5","519"
"198.5","260"
"912","103.5"
"700.5","165"
"1044.5","197.5"
"822","502.5"
"367","225.5"
"472","557.5"
"180.5","393.5"
"637.5","252.5"
"836","550.5"
"221.5","391"
"968.5","656.5"
"1021","251"
"762","304"
"717.5","690"
"188.5","571"
"751.5","700"
"444","156"
"389.5","360"
"379.5","230.5"
"1053.5","221"
"350.5","155.5"
"57","18.5"
"1115.5","28.5"
"1057","24.5"
"546","219.5"
"691.5","359"
"208","135.5"
"616.5","530"
"964.5","333.5"
"567","13"
"644","743.5"
"822.5","584"
"414","229"
"244","695.5"
"846.5","649"
"727","564"
"805","741"
"891","599.5"
"414.5","380.5"
"557.5","747.5"
"466","366"
"191.5","348.5"
"53","798.5"
"337","435"
"811","656.5"
"180.5","733.5"
"973","688"
"503.5","390"
"635.5","418.5"
"692","346.5"
"296.5","333"
"682","615"
"57.5","758.5"
"651","103"
"875.5","122"
"726","541.5"
"866","195"
"773","461"
"32.5","194.5"
"470","759.5"
"853.5","633.5"
"145","772.5"
"881.5","619.5"
"356","72"
"708.5","532.5"
"584.5","523"
"433","346.5"
"527","33.5"
"892","628"
"142","236"
"613","130"
"1087.5","45"
"559.5","722.5"
"700","556"
"144.5","665"
"3","448"
"891.5","318"
"452.5","147"
"557.5","10"
"823.5","400"
"521.5","740"
"361.5","30.5"
"1113","44.5"
"147","772.5"
"875","354"
"649.5","570"
"448.5","533"
"907.5","211.5"
"120.5","172.5"
"27.5","217.5"
"117.5","314"
"823.5","106"
"107","303.5"
"311.5","109"
"581","418"
"56.5","332.5"
"76.5","90.5"
"527","444.5"
"1094","15.5"
"418","32"
"193.5","229.5"
"555.5","626.5"
"852","107.5"
"855.5","331"
"527.5","31.5"
"367.5","207.5"
"1017","176.5"
"341.5","413"
"376","723"
"452.5","591.5"
"18.5","245.5"
"629","605"
"290","560.5"
"1042","98"
"97","418.5"
"1047.5","305.5"
"732.5","439.5"
"181.5","600.5"
"729","390.5"
"801","471"
"910.5","148.5"
"410.5","766.5"
"684.5","790.5"
"392","355.5"
"903.5","462"
"940","608"
"65.5","335"
"895.5","634"
"108.5","46.5"
"237","557.5"
"977.5","95.5"
"562.5","767.5"
"110.5","688"
"816","321.5"
"307.5","19.5"
"1106.5","115.5"
"165","32.5"
"650","685"
"381","773"
"508","92.5"
"827","241"
"219.5","612.5"
"295.5","534"
"742","109"
"249.5","630.5"
"1020.5","187"
"863.5","586"
"533.5","361"
"102.5","302.5"
"576","521.5"
"520.5","783"
"533.5","676.5"
"507.5","61.5"
"894.5","668.5"
"3","339.5"
"830.5","441"
"380","88.5"
"158.5","338.5"
"392.5","230.5"
"614.5","561.5"
"519","228"
"468.5","498.5"
"18","476.5"
"570","564.5"
"776","570.5"
"837","230.5"
"940","126"
"48.5","12.5"
"394.5","683.5"
"244","36.5"
"930.5","90"
"939","185.5"
"1086","45"
"710","149"
"650","637.5"
"427.5","29"
"19.5","705.5"
"434","6"
"484","42"
"347","233"
"956.5","399"
"705","499.5"
"612","588"
"72.5","109"
"945.5","309.5"
"659","698.5"
"337","409.5"
"289.5","559"
"578","742.5"
"546","524"
"192","95"
